잔여좌석,전체좌석,사용중,년,월,일,시간,요일코드,열람실 ID,Exam_Flag,Holiday_Flag,Post_Holiday_Flag,EMA_Short,EMA_Periodic
92,134,42,2025,10,25,18,5,3,0,0,0,0.31343283582089554,0.31343283582089554
92,134,42,2025,10,25,18,5,3,0,0,0,0.31343283582089554,0.31343283582089554
88,134,46,2025,10,25,19,5,3,0,0,0,0.34328358208955223,0.34328358208955223
86,134,48,2025,10,25,19,5,3,0,0,0,0.3582089552238806,0.3582089552238806
87,134,47,2025,10,25,20,5,3,0,0,0,0.35074626865671643,0.35074626865671643
91,134,43,2025,10,25,20,5,3,0,0,0,0.3208955223880597,0.3208955223880597
94,134,40,2025,10,25,21,5,3,0,0,0,0.29850746268656714,0.29850746268656714
99,134,35,2025,10,25,22,5,3,0,0,0,0.26119402985074625,0.26119402985074625
99,134,35,2025,10,25,22,5,3,0,0,0,0.26119402985074625,0.26119402985074625
105,134,29,2025,10,25,23,5,3,0,0,0,0.21641791044776118,0.21641791044776118
106,134,28,2025,10,25,23,5,3,0,0,0,0.208955223880597,0.208955223880597
134,134,0,2025,10,26,6,6,3,0,0,0,0.0,0.0
134,134,0,2025,10,26,6,6,3,0,0,0,0.0,0.0
134,134,0,2025,10,26,7,6,3,0,0,0,0.0,0.0
133,134,1,2025,10,26,7,6,3,0,0,0,0.007462686567164179,0.007462686567164179
133,134,1,2025,10,26,8,6,3,0,0,0,0.007462686567164179,0.007462686567164179
132,134,2,2025,10,26,8,6,3,0,0,0,0.014925373134328358,0.014925373134328358
117,134,17,2025,10,26,10,6,3,0,0,0,0.12686567164179105,0.12686567164179105
108,134,26,2025,10,26,11,6,3,0,0,0,0.19402985074626866,0.19402985074626866
103,134,31,2025,10,26,12,6,3,0,0,0,0.23134328358208955,0.23134328358208955
98,134,36,2025,10,26,13,6,3,0,0,0,0.26865671641791045,0.26865671641791045
94,134,40,2025,10,26,13,6,3,0,0,0,0.29850746268656714,0.29850746268656714
88,134,46,2025,10,26,14,6,3,0,0,0,0.34328358208955223,0.34328358208955223
85,134,49,2025,10,26,14,6,3,0,0,0,0.3656716417910448,0.3656716417910448
79,134,55,2025,10,26,15,6,3,0,0,0,0.41044776119402987,0.41044776119402987
76,134,58,2025,10,26,15,6,3,0,0,0,0.43283582089552236,0.43283582089552236
75,134,59,2025,10,26,16,6,3,0,0,0,0.44029850746268656,0.44029850746268656
75,134,59,2025,10,26,16,6,3,0,0,0,0.44029850746268656,0.44029850746268656
72,134,62,2025,10,26,17,6,3,0,0,0,0.4626865671641791,0.4626865671641791
72,134,62,2025,10,26,17,6,3,0,0,0,0.4626865671641791,0.4626865671641791
72,134,62,2025,10,26,18,6,3,0,0,0,0.4626865671641791,0.4626865671641791
70,134,64,2025,10,26,18,6,3,0,0,0,0.47761194029850745,0.47761194029850745
67,134,67,2025,10,26,19,6,3,0,0,0,0.5,0.5
66,134,68,2025,10,26,19,6,3,0,0,0,0.5074626865671642,0.5074626865671642
63,134,71,2025,10,26,20,6,3,0,0,0,0.5298507462686567,0.5298507462686567
67,134,67,2025,10,26,20,6,3,0,0,0,0.5,0.5
77,134,57,2025,10,26,21,6,3,0,0,0,0.4253731343283582,0.4253731343283582
87,134,47,2025,10,26,22,6,3,0,0,0,0.35074626865671643,0.35074626865671643
92,134,42,2025,10,26,22,6,3,0,0,0,0.31343283582089554,0.31343283582089554
94,134,40,2025,10,26,23,6,3,0,0,0,0.29850746268656714,0.29850746268656714
99,134,35,2025,10,26,23,6,3,0,0,0,0.26119402985074625,0.26119402985074625
129,134,5,2025,10,27,6,0,3,0,0,0,0.03731343283582089,0.03731343283582089
130,134,4,2025,10,27,6,0,3,0,0,0,0.029850746268656716,0.029850746268656716
128,134,6,2025,10,27,7,0,3,0,0,0,0.04477611940298507,0.04477611940298507
124,134,10,2025,10,27,7,0,3,0,0,0,0.07462686567164178,0.07462686567164178
119,134,15,2025,10,27,8,0,3,0,0,0,0.11194029850746269,0.11194029850746269
115,134,19,2025,10,27,8,0,3,0,0,0,0.1417910447761194,0.1417910447761194
103,134,31,2025,10,27,10,0,3,0,0,0,0.23134328358208955,0.23134328358208955
93,134,41,2025,10,27,12,0,3,0,0,0,0.30597014925373134,0.30597014925373134
94,134,40,2025,10,27,13,0,3,0,0,0,0.29850746268656714,0.29850746268656714
83,134,51,2025,10,27,13,0,3,0,0,0,0.3805970149253731,0.3805970149253731
74,134,60,2025,10,27,14,0,3,0,0,0,0.44776119402985076,0.44776119402985076
70,134,64,2025,10,27,14,0,3,0,0,0,0.47761194029850745,0.47761194029850745
68,134,66,2025,10,27,15,0,3,0,0,0,0.4925373134328358,0.4925373134328358
70,134,64,2025,10,27,16,0,3,0,0,0,0.47761194029850745,0.47761194029850745
66,134,68,2025,10,27,16,0,3,0,0,0,0.5074626865671642,0.5074626865671642
63,134,71,2025,10,27,17,0,3,0,0,0,0.5298507462686567,0.5298507462686567
59,134,75,2025,10,27,17,0,3,0,0,0,0.5597014925373134,0.5597014925373134
58,134,76,2025,10,27,18,0,3,0,0,0,0.5671641791044776,0.5671641791044776
61,134,73,2025,10,27,18,0,3,0,0,0,0.5447761194029851,0.5447761194029851
54,134,80,2025,10,27,19,0,3,0,0,0,0.5970149253731343,0.5970149253731343
58,134,76,2025,10,27,19,0,3,0,0,0,0.5671641791044776,0.5671641791044776
58,134,76,2025,10,27,20,0,3,0,0,0,0.5671641791044776,0.5671641791044776
61,134,73,2025,10,27,20,0,3,0,0,0,0.5447761194029851,0.5447761194029851
62,134,72,2025,10,27,21,0,3,0,0,0,0.5373134328358209,0.5373134328358209
67,134,67,2025,10,27,22,0,3,0,0,0,0.5,0.5
67,134,67,2025,10,27,23,0,3,0,0,0,0.5,0.5
76,134,58,2025,10,27,23,0,3,0,0,0,0.43283582089552236,0.43283582089552236
131,134,3,2025,10,28,6,1,3,0,0,0,0.022388059701492536,0.022388059701492536
133,134,1,2025,10,28,6,1,3,0,0,0,0.007462686567164179,0.007462686567164179
131,134,3,2025,10,28,7,1,3,0,0,0,0.022388059701492536,0.022388059701492536
126,134,8,2025,10,28,7,1,3,0,0,0,0.05970149253731343,0.05970149253731343
126,134,8,2025,10,28,8,1,3,0,0,0,0.05970149253731343,0.05970149253731343
124,134,10,2025,10,28,8,1,3,0,0,0,0.07462686567164178,0.07462686567164178
113,134,21,2025,10,28,10,1,3,0,0,0,0.15671641791044777,0.15671641791044777
107,134,27,2025,10,28,11,1,3,0,0,0,0.20149253731343283,0.20149253731343283
105,134,29,2025,10,28,12,1,3,0,0,0,0.21641791044776118,0.21641791044776118
104,134,30,2025,10,28,13,1,3,0,0,0,0.22388059701492538,0.22388059701492538
101,134,33,2025,10,28,13,1,3,0,0,0,0.2462686567164179,0.2462686567164179
96,134,38,2025,10,28,14,1,3,0,0,0,0.2835820895522388,0.2835820895522388
96,134,38,2025,10,28,14,1,3,0,0,0,0.2835820895522388,0.2835820895522388
92,134,42,2025,10,28,15,1,3,0,0,0,0.31343283582089554,0.31343283582089554
89,134,45,2025,10,28,15,1,3,0,0,0,0.3358208955223881,0.3358208955223881
83,134,51,2025,10,28,16,1,3,0,0,0,0.3805970149253731,0.3805970149253731
79,134,55,2025,10,28,16,1,3,0,0,0,0.41044776119402987,0.41044776119402987
68,134,66,2025,10,28,17,1,3,0,0,0,0.4925373134328358,0.4925373134328358
69,134,65,2025,10,28,17,1,3,0,0,0,0.48507462686567165,0.48507462686567165
62,134,72,2025,10,28,18,1,3,0,0,0,0.5373134328358209,0.5373134328358209
59,134,75,2025,10,28,18,1,3,0,0,0,0.5597014925373134,0.5597014925373134
55,134,79,2025,10,28,19,1,3,0,0,0,0.5895522388059702,0.5895522388059702
55,134,79,2025,10,28,19,1,3,0,0,0,0.5895522388059702,0.5895522388059702
53,134,81,2025,10,28,20,1,3,0,0,0,0.6044776119402985,0.6044776119402985
51,134,83,2025,10,28,20,1,3,0,0,0,0.6194029850746269,0.6194029850746269
53,134,81,2025,10,28,21,1,3,0,0,0,0.6044776119402985,0.6044776119402985
60,134,74,2025,10,28,22,1,3,0,0,0,0.5522388059701493,0.5522388059701493
56,134,78,2025,10,28,22,1,3,0,0,0,0.582089552238806,0.582089552238806
55,134,79,2025,10,28,23,1,3,0,0,0,0.5895522388059702,0.5895522388059702
58,134,76,2025,10,28,23,1,3,0,0,0,0.5671641791044776,0.5671641791044776
123,134,11,2025,10,29,6,2,3,0,0,0,0.08208955223880597,0.08208955223880597
126,134,8,2025,10,29,6,2,3,0,0,0,0.05970149253731343,0.05970149253731343
124,134,10,2025,10,29,7,2,3,0,0,0,0.07462686567164178,0.07462686567164178
125,134,9,2025,10,29,7,2,3,0,0,0,0.06716417910447761,0.06716417910447761
122,134,12,2025,10,29,8,2,3,0,0,0,0.08955223880597014,0.08955223880597014
115,134,19,2025,10,29,8,2,3,0,0,0,0.1417910447761194,0.1417910447761194
112,134,22,2025,10,29,9,2,3,0,0,0,0.16417910447761194,0.16417910447761194
111,134,23,2025,10,29,10,2,3,0,0,0,0.17164179104477612,0.17164179104477612
109,134,25,2025,10,29,10,2,3,0,0,0,0.1865671641791045,0.1865671641791045
99,134,35,2025,10,29,12,2,3,0,0,0,0.26119402985074625,0.26119402985074625
93,134,41,2025,10,29,12,2,3,0,0,0,0.30597014925373134,0.30597014925373134
87,134,47,2025,10,29,13,2,3,0,0,0,0.35074626865671643,0.35074626865671643
85,134,49,2025,10,29,14,2,3,0,0,0,0.3656716417910448,0.3656716417910448
85,134,49,2025,10,29,14,2,3,0,0,0,0.3656716417910448,0.3656716417910448
83,134,51,2025,10,29,15,2,3,0,0,0,0.3805970149253731,0.3805970149253731
80,134,54,2025,10,29,15,2,3,0,0,0,0.40298507462686567,0.40298507462686567
81,134,53,2025,10,29,16,2,3,0,0,0,0.39552238805970147,0.39552238805970147
82,134,52,2025,10,29,16,2,3,0,0,0,0.3880597014925373,0.3880597014925373
77,134,57,2025,10,29,17,2,3,0,0,0,0.4253731343283582,0.4253731343283582
75,134,59,2025,10,29,17,2,3,0,0,0,0.44029850746268656,0.44029850746268656
74,134,60,2025,10,29,18,2,3,0,0,0,0.44776119402985076,0.44776119402985076
74,134,60,2025,10,29,18,2,3,0,0,0,0.44776119402985076,0.44776119402985076
78,134,56,2025,10,29,19,2,3,0,0,0,0.417910447761194,0.417910447761194
70,134,64,2025,10,29,19,2,3,0,0,0,0.47761194029850745,0.47761194029850745
64,134,70,2025,10,29,20,2,3,0,0,0,0.5223880597014925,0.5223880597014925
60,134,74,2025,10,29,20,2,3,0,0,0,0.5522388059701493,0.5522388059701493
62,134,72,2025,10,29,21,2,3,0,0,0,0.5373134328358209,0.5373134328358209
61,134,73,2025,10,29,22,2,3,0,0,0,0.5447761194029851,0.5447761194029851
68,134,66,2025,10,29,23,2,3,0,0,0,0.4925373134328358,0.4925373134328358
77,134,57,2025,10,29,23,2,3,0,0,0,0.4253731343283582,0.4253731343283582
60,134,74,2025,10,30,0,3,3,0,0,0,0.5522388059701493,0.5522388059701493
62,134,72,2025,10,30,0,3,3,0,0,0,0.5373134328358209,0.5373134328358209
115,134,19,2025,10,30,6,3,3,0,0,0,0.1417910447761194,0.1417910447761194
112,134,22,2025,10,30,6,3,3,0,0,0,0.16417910447761194,0.16417910447761194
110,134,24,2025,10,30,7,3,3,0,0,0,0.1791044776119403,0.1791044776119403
111,134,23,2025,10,30,7,3,3,0,0,0,0.17164179104477612,0.17164179104477612
111,134,23,2025,10,30,8,3,3,0,0,0,0.17164179104477612,0.17164179104477612
110,134,24,2025,10,30,8,3,3,0,0,0,0.1791044776119403,0.1791044776119403
108,134,26,2025,10,30,9,3,3,0,0,0,0.19402985074626866,0.19402985074626866
106,134,28,2025,10,30,10,3,3,0,0,0,0.208955223880597,0.208955223880597
104,134,30,2025,10,30,10,3,3,0,0,0,0.22388059701492538,0.22388059701492538
100,134,34,2025,10,30,11,3,3,0,0,0,0.2537313432835821,0.2537313432835821
100,134,34,2025,10,30,11,3,3,0,0,0,0.2537313432835821,0.2537313432835821
101,134,33,2025,10,30,12,3,3,0,0,0,0.2462686567164179,0.2462686567164179
102,134,32,2025,10,30,13,3,3,0,0,0,0.23880597014925373,0.23880597014925373
99,134,35,2025,10,30,13,3,3,0,0,0,0.26119402985074625,0.26119402985074625
96,134,38,2025,10,30,14,3,3,0,0,0,0.2835820895522388,0.2835820895522388
96,134,38,2025,10,30,14,3,3,0,0,0,0.2835820895522388,0.2835820895522388
95,134,39,2025,10,30,15,3,3,0,0,0,0.291044776119403,0.291044776119403
93,134,41,2025,10,30,15,3,3,0,0,0,0.30597014925373134,0.30597014925373134
93,134,41,2025,10,30,16,3,3,0,0,0,0.30597014925373134,0.30597014925373134
92,134,42,2025,10,30,16,3,3,0,0,0,0.31343283582089554,0.31343283582089554
91,134,43,2025,10,30,17,3,3,0,0,0,0.3208955223880597,0.3208955223880597
93,134,41,2025,10,30,17,3,3,0,0,0,0.30597014925373134,0.30597014925373134
92,134,42,2025,10,30,18,3,3,0,0,0,0.31343283582089554,0.31343283582089554
93,134,41,2025,10,30,18,3,3,0,0,0,0.30597014925373134,0.30597014925373134
91,134,43,2025,10,30,19,3,3,0,0,0,0.3208955223880597,0.3208955223880597
92,134,42,2025,10,30,19,3,3,0,0,0,0.31343283582089554,0.31343283582089554
93,134,41,2025,10,30,20,3,3,0,0,0,0.30597014925373134,0.30597014925373134
92,134,42,2025,10,30,20,3,3,0,0,0,0.31343283582089554,0.31343283582089554
89,134,45,2025,10,30,21,3,3,0,0,0,0.3358208955223881,0.3358208955223881
97,134,37,2025,10,30,22,3,3,0,0,0,0.27611940298507465,0.27611940298507465
97,134,37,2025,10,30,22,3,3,0,0,0,0.27611940298507465,0.27611940298507465
96,134,38,2025,10,30,23,3,3,0,0,0,0.2835820895522388,0.2835820895522388
97,134,37,2025,10,30,23,3,3,0,0,0,0.27611940298507465,0.27611940298507465
93,134,41,2025,10,31,0,4,3,0,0,0,0.30597014925373134,0.30597014925373134
97,134,37,2025,10,31,0,4,3,0,0,0,0.27611940298507465,0.27611940298507465
126,134,8,2025,10,31,6,4,3,0,0,0,0.05970149253731343,0.05970149253731343
130,134,4,2025,10,31,6,4,3,0,0,0,0.029850746268656716,0.029850746268656716
129,134,5,2025,10,31,7,4,3,0,0,0,0.03731343283582089,0.03731343283582089
127,134,7,2025,10,31,7,4,3,0,0,0,0.05223880597014925,0.05223880597014925
126,134,8,2025,10,31,8,4,3,0,0,0,0.05970149253731343,0.05970149253731343
124,134,10,2025,10,31,8,4,3,0,0,0,0.07462686567164178,0.07462686567164178
122,134,12,2025,10,31,10,4,3,0,0,0,0.08955223880597014,0.08955223880597014
120,134,14,2025,10,31,11,4,3,0,0,0,0.1044776119402985,0.1044776119402985
119,134,15,2025,10,31,12,4,3,0,0,0,0.11194029850746269,0.11194029850746269
115,134,19,2025,10,31,13,4,3,0,0,0,0.1417910447761194,0.1417910447761194
114,134,20,2025,10,31,13,4,3,0,0,0,0.14925373134328357,0.14925373134328357
111,134,23,2025,10,31,14,4,3,0,0,0,0.17164179104477612,0.17164179104477612
112,134,22,2025,10,31,14,4,3,0,0,0,0.16417910447761194,0.16417910447761194
107,134,27,2025,10,31,15,4,3,0,0,0,0.20149253731343283,0.20149253731343283
105,134,29,2025,10,31,15,4,3,0,0,0,0.21641791044776118,0.21641791044776118
104,134,30,2025,10,31,16,4,3,0,0,0,0.22388059701492538,0.22388059701492538
104,134,30,2025,10,31,16,4,3,0,0,0,0.22388059701492538,0.22388059701492538
103,134,31,2025,10,31,17,4,3,0,0,0,0.23134328358208955,0.23134328358208955
101,134,33,2025,10,31,17,4,3,0,0,0,0.2462686567164179,0.2462686567164179
101,134,33,2025,10,31,18,4,3,0,0,0,0.2462686567164179,0.2462686567164179
102,134,32,2025,10,31,18,4,3,0,0,0,0.23880597014925373,0.23880597014925373
100,134,34,2025,10,31,19,4,3,0,0,0,0.2537313432835821,0.2537313432835821
101,134,33,2025,10,31,19,4,3,0,0,0,0.2462686567164179,0.2462686567164179
100,134,34,2025,10,31,20,4,3,0,0,0,0.2537313432835821,0.2537313432835821
99,134,35,2025,10,31,20,4,3,0,0,0,0.26119402985074625,0.26119402985074625
94,134,40,2025,10,31,21,4,3,0,0,0,0.29850746268656714,0.29850746268656714
96,134,38,2025,10,31,22,4,3,0,0,0,0.2835820895522388,0.2835820895522388
97,134,37,2025,10,31,22,4,3,0,0,0,0.27611940298507465,0.27611940298507465
95,134,39,2025,10,31,23,4,3,0,0,0,0.291044776119403,0.291044776119403
100,134,34,2025,10,31,23,4,3,0,0,0,0.2537313432835821,0.2537313432835821
92,134,42,2025,11,1,0,5,3,0,0,0,0.31343283582089554,0.31343283582089554
93,134,41,2025,11,1,0,5,3,0,0,0,0.30597014925373134,0.30597014925373134
131,134,3,2025,11,1,6,5,3,0,0,0,0.022388059701492536,0.022388059701492536
130,134,4,2025,11,1,6,5,3,0,0,0,0.029850746268656716,0.029850746268656716
130,134,4,2025,11,1,7,5,3,0,0,0,0.029850746268656716,0.029850746268656716
130,134,4,2025,11,1,7,5,3,0,0,0,0.029850746268656716,0.029850746268656716
129,134,5,2025,11,1,8,5,3,0,0,0,0.03731343283582089,0.03731343283582089
129,134,5,2025,11,1,8,5,3,0,0,0,0.03731343283582089,0.03731343283582089
127,134,7,2025,11,1,9,5,3,0,0,0,0.05223880597014925,0.05223880597014925
127,134,7,2025,11,1,10,5,3,0,0,0,0.05223880597014925,0.05223880597014925
122,134,12,2025,11,1,11,5,3,0,0,0,0.08955223880597014,0.08955223880597014
121,134,13,2025,11,1,12,5,3,0,0,0,0.09701492537313433,0.09701492537313433
121,134,13,2025,11,1,13,5,3,0,0,0,0.09701492537313433,0.09701492537313433
120,134,14,2025,11,1,13,5,3,0,0,0,0.1044776119402985,0.1044776119402985
117,134,17,2025,11,1,14,5,3,0,0,0,0.12686567164179105,0.12686567164179105
117,134,17,2025,11,1,14,5,3,0,0,0,0.12686567164179105,0.12686567164179105
115,134,19,2025,11,1,15,5,3,0,0,0,0.1417910447761194,0.1417910447761194
115,134,19,2025,11,1,15,5,3,0,0,0,0.1417910447761194,0.1417910447761194
114,134,20,2025,11,1,16,5,3,0,0,0,0.14925373134328357,0.14925373134328357
112,134,22,2025,11,1,16,5,3,0,0,0,0.16417910447761194,0.16417910447761194
110,134,24,2025,11,1,17,5,3,0,0,0,0.1791044776119403,0.1791044776119403
109,134,25,2025,11,1,17,5,3,0,0,0,0.1865671641791045,0.1865671641791045
107,134,27,2025,11,1,18,5,3,0,0,0,0.20149253731343283,0.20149253731343283
107,134,27,2025,11,1,18,5,3,0,0,0,0.20149253731343283,0.20149253731343283
106,134,28,2025,11,1,19,5,3,0,0,0,0.208955223880597,0.208955223880597
106,134,28,2025,11,1,19,5,3,0,0,0,0.208955223880597,0.208955223880597
101,134,33,2025,11,1,20,5,3,0,0,0,0.2462686567164179,0.2462686567164179
100,134,34,2025,11,1,20,5,3,0,0,0,0.2537313432835821,0.2537313432835821
103,134,31,2025,11,1,21,5,3,0,0,0,0.23134328358208955,0.23134328358208955
105,134,29,2025,11,1,21,5,3,0,0,0,0.21641791044776118,0.21641791044776118
106,134,28,2025,11,1,22,5,3,0,0,0,0.208955223880597,0.208955223880597
106,134,28,2025,11,1,22,5,3,0,0,0,0.208955223880597,0.208955223880597
108,134,26,2025,11,1,23,5,3,0,0,0,0.19402985074626866,0.19402985074626866
106,134,28,2025,11,1,23,5,3,0,0,0,0.208955223880597,0.208955223880597
96,134,38,2025,11,2,0,6,3,0,0,0,0.2835820895522388,0.2835820895522388
97,134,37,2025,11,2,0,6,3,0,0,0,0.27611940298507465,0.27611940298507465
129,134,5,2025,11,2,6,6,3,0,0,0,0.03731343283582089,0.03731343283582089
131,134,3,2025,11,2,6,6,3,0,0,0,0.022388059701492536,0.022388059701492536
130,134,4,2025,11,2,7,6,3,0,0,0,0.029850746268656716,0.029850746268656716
131,134,3,2025,11,2,7,6,3,0,0,0,0.022388059701492536,0.022388059701492536
129,134,5,2025,11,2,8,6,3,0,0,0,0.03731343283582089,0.03731343283582089
129,134,5,2025,11,2,8,6,3,0,0,0,0.03731343283582089,0.03731343283582089
128,134,6,2025,11,2,9,6,3,0,0,0,0.04477611940298507,0.04477611940298507
127,134,7,2025,11,2,10,6,3,0,0,0,0.05223880597014925,0.05223880597014925
126,134,8,2025,11,2,10,6,3,0,0,0,0.05970149253731343,0.05970149253731343
125,134,9,2025,11,2,11,6,3,0,0,0,0.06716417910447761,0.06716417910447761
124,134,10,2025,11,2,11,6,3,0,0,0,0.07462686567164178,0.07462686567164178
123,134,11,2025,11,2,12,6,3,0,0,0,0.08208955223880597,0.08208955223880597
124,134,10,2025,11,2,13,6,3,0,0,0,0.07462686567164178,0.07462686567164178
125,134,9,2025,11,2,13,6,3,0,0,0,0.06716417910447761,0.06716417910447761
121,134,13,2025,11,2,14,6,3,0,0,0,0.09701492537313433,0.09701492537313433
121,134,13,2025,11,2,14,6,3,0,0,0,0.09701492537313433,0.09701492537313433
121,134,13,2025,11,2,15,6,3,0,0,0,0.09701492537313433,0.09701492537313433
119,134,15,2025,11,2,15,6,3,0,0,0,0.11194029850746269,0.11194029850746269
116,134,18,2025,11,2,16,6,3,0,0,0,0.13432835820895522,0.13432835820895522
113,134,21,2025,11,2,16,6,3,0,0,0,0.15671641791044777,0.15671641791044777
110,134,24,2025,11,2,17,6,3,0,0,0,0.1791044776119403,0.1791044776119403
111,134,23,2025,11,2,17,6,3,0,0,0,0.17164179104477612,0.17164179104477612
109,134,25,2025,11,2,18,6,3,0,0,0,0.1865671641791045,0.1865671641791045
109,134,25,2025,11,2,18,6,3,0,0,0,0.1865671641791045,0.1865671641791045
105,134,29,2025,11,2,19,6,3,0,0,0,0.21641791044776118,0.21641791044776118
107,134,27,2025,11,2,19,6,3,0,0,0,0.20149253731343283,0.20149253731343283
107,134,27,2025,11,2,20,6,3,0,0,0,0.20149253731343283,0.20149253731343283
106,134,28,2025,11,2,20,6,3,0,0,0,0.208955223880597,0.208955223880597
108,134,26,2025,11,2,21,6,3,0,0,0,0.19402985074626866,0.19402985074626866
111,134,23,2025,11,2,22,6,3,0,0,0,0.17164179104477612,0.17164179104477612
111,134,23,2025,11,2,22,6,3,0,0,0,0.17164179104477612,0.17164179104477612
111,134,23,2025,11,2,23,6,3,0,0,0,0.17164179104477612,0.17164179104477612
111,134,23,2025,11,2,23,6,3,0,0,0,0.17164179104477612,0.17164179104477612
108,134,26,2025,11,3,0,0,3,0,0,0,0.19402985074626866,0.19402985074626866
109,134,25,2025,11,3,0,0,3,0,0,0,0.1865671641791045,0.1865671641791045
133,134,1,2025,11,3,6,0,3,0,0,0,0.007462686567164179,0.007462686567164179
132,134,2,2025,11,3,6,0,3,0,0,0,0.014925373134328358,0.014925373134328358
133,134,1,2025,11,3,7,0,3,0,0,0,0.007462686567164179,0.007462686567164179
130,134,4,2025,11,3,7,0,3,0,0,0,0.029850746268656716,0.029850746268656716
128,134,6,2025,11,3,8,0,3,0,0,0,0.04477611940298507,0.04477611940298507
125,134,9,2025,11,3,8,0,3,0,0,0,0.06716417910447761,0.06716417910447761
118,134,16,2025,11,3,10,0,3,0,0,0,0.11940298507462686,0.11940298507462686
115,134,19,2025,11,3,12,0,3,0,0,0,0.1417910447761194,0.1417910447761194
112,134,22,2025,11,3,13,0,3,0,0,0,0.16417910447761194,0.16417910447761194
105,134,29,2025,11,3,13,0,3,0,0,0,0.21641791044776118,0.21641791044776118
101,134,33,2025,11,3,14,0,3,0,0,0,0.2462686567164179,0.2462686567164179
99,134,35,2025,11,3,14,0,3,0,0,0,0.26119402985074625,0.26119402985074625
96,134,38,2025,11,3,15,0,3,0,0,0,0.2835820895522388,0.2835820895522388
94,134,40,2025,11,3,15,0,3,0,0,0,0.29850746268656714,0.29850746268656714
92,134,42,2025,11,3,16,0,3,0,0,0,0.31343283582089554,0.31343283582089554
88,134,46,2025,11,3,16,0,3,0,0,0,0.34328358208955223,0.34328358208955223
82,134,52,2025,11,3,17,0,3,0,0,0,0.3880597014925373,0.3880597014925373
82,134,52,2025,11,3,17,0,3,0,0,0,0.3880597014925373,0.3880597014925373
79,134,55,2025,11,3,18,0,3,0,0,0,0.41044776119402987,0.41044776119402987
76,134,58,2025,11,3,18,0,3,0,0,0,0.43283582089552236,0.43283582089552236
72,134,62,2025,11,3,19,0,3,0,0,0,0.4626865671641791,0.4626865671641791
72,134,62,2025,11,3,19,0,3,0,0,0,0.4626865671641791,0.4626865671641791
72,134,62,2025,11,3,20,0,3,0,0,0,0.4626865671641791,0.4626865671641791
67,134,67,2025,11,3,20,0,3,0,0,0,0.5,0.5
67,134,67,2025,11,3,21,0,3,0,0,0,0.5,0.5
76,134,58,2025,11,3,22,0,3,0,0,0,0.43283582089552236,0.43283582089552236
76,134,58,2025,11,3,22,0,3,0,0,0,0.43283582089552236,0.43283582089552236
77,134,57,2025,11,3,23,0,3,0,0,0,0.4253731343283582,0.4253731343283582
79,134,55,2025,11,3,23,0,3,0,0,0,0.41044776119402987,0.41044776119402987
78,134,56,2025,11,4,0,1,3,0,0,0,0.417910447761194,0.417910447761194
84,134,50,2025,11,4,0,1,3,0,0,0,0.373134328358209,0.373134328358209
131,134,3,2025,11,4,6,1,3,0,0,0,0.022388059701492536,0.022388059701492536
131,134,3,2025,11,4,6,1,3,0,0,0,0.022388059701492536,0.022388059701492536
131,134,3,2025,11,4,7,1,3,0,0,0,0.022388059701492536,0.022388059701492536
128,134,6,2025,11,4,7,1,3,0,0,0,0.04477611940298507,0.04477611940298507
127,134,7,2025,11,4,8,1,3,0,0,0,0.05223880597014925,0.05223880597014925
124,134,10,2025,11,4,8,1,3,0,0,0,0.07462686567164178,0.07462686567164178
120,134,14,2025,11,4,9,1,3,0,0,0,0.1044776119402985,0.1044776119402985
115,134,19,2025,11,4,10,1,3,0,0,0,0.1417910447761194,0.1417910447761194
114,134,20,2025,11,4,11,1,3,0,0,0,0.14925373134328357,0.14925373134328357
114,134,20,2025,11,4,11,1,3,0,0,0,0.14925373134328357,0.14925373134328357
111,134,23,2025,11,4,12,1,3,0,0,0,0.17164179104477612,0.17164179104477612
104,134,30,2025,11,4,13,1,3,0,0,0,0.22388059701492538,0.22388059701492538
100,134,34,2025,11,4,13,1,3,0,0,0,0.2537313432835821,0.2537313432835821
98,134,36,2025,11,4,14,1,3,0,0,0,0.26865671641791045,0.26865671641791045
98,134,36,2025,11,4,14,1,3,0,0,0,0.26865671641791045,0.26865671641791045
100,134,34,2025,11,4,15,1,3,0,0,0,0.2537313432835821,0.2537313432835821
98,134,36,2025,11,4,15,1,3,0,0,0,0.26865671641791045,0.26865671641791045
101,134,33,2025,11,4,16,1,3,0,0,0,0.2462686567164179,0.2462686567164179
101,134,33,2025,11,4,16,1,3,0,0,0,0.2462686567164179,0.2462686567164179
97,134,37,2025,11,4,17,1,3,0,0,0,0.27611940298507465,0.27611940298507465
96,134,38,2025,11,4,17,1,3,0,0,0,0.2835820895522388,0.2835820895522388
95,134,39,2025,11,4,18,1,3,0,0,0,0.291044776119403,0.291044776119403
91,134,43,2025,11,4,18,1,3,0,0,0,0.3208955223880597,0.3208955223880597
82,134,52,2025,11,4,19,1,3,0,0,0,0.3880597014925373,0.3880597014925373
77,134,57,2025,11,4,19,1,3,0,0,0,0.4253731343283582,0.4253731343283582
76,134,58,2025,11,4,20,1,3,0,0,0,0.43283582089552236,0.43283582089552236
77,134,57,2025,11,4,20,1,3,0,0,0,0.4253731343283582,0.4253731343283582
72,134,62,2025,11,4,21,1,3,0,0,0,0.4626865671641791,0.4626865671641791
71,134,63,2025,11,4,21,1,3,0,0,0,0.4701492537313433,0.4701492537313433
